2025-07-22 17:05:18,499 - rfid_reader - DEBUG - Attempting to initialize RFID reader...
2025-07-22 17:05:18,575 - rfid_reader - DEBUG - [RFID Reader Initialized] Device is active.
2025-07-22 17:05:18,575 - rfid_reader - DEBUG - [RFID Reader Running] Reading loop started.
2025-07-22 17:05:18,575 - rfid_reader - DEBUG - RFID reader thread started successfully
2025-07-22 17:05:18,590 - rfid_reader - DEBUG - Tag sender thread started successfully
2025-07-22 17:05:51,292 - rfid_reader - DEBUG - Exiting application via system tray
2025-07-22 17:06:06,598 - rfid_reader - DEBUG - Attempting to initialize RFID reader...
2025-07-22 17:06:06,675 - rfid_reader - DEBUG - [RFID Reader Initialized] Device is active.
2025-07-22 17:06:06,675 - rfid_reader - DEBUG - [RFID Reader Running] Reading loop started.
2025-07-22 17:06:06,676 - rfid_reader - DEBUG - RFID reader thread started successfully
2025-07-22 17:06:06,690 - rfid_reader - DEBUG - Tag sender thread started successfully
2025-07-22 17:06:09,677 - rfid_reader - DEBUG - Opening credential UI via system tray
2025-07-22 17:06:46,170 - rfid_reader - DEBUG - UI closed without submitting credentials
2025-07-22 17:08:14,556 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:14,656 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:14,757 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:14,858 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:14,959 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,060 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,160 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,261 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,362 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,463 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,564 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,664 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,765 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,866 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:15,967 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,068 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,168 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,270 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,370 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,471 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,572 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,673 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,774 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,875 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:16,976 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,077 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,177 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,278 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,380 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,480 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,581 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,682 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,783 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,884 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:17,985 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,085 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,186 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,287 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,388 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,489 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,590 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,690 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,791 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,892 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:18,993 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,094 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,194 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,295 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,396 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,497 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,598 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,699 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,800 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:19,900 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,001 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,102 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,203 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,303 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,404 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,505 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,606 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,707 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,808 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:20,908 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,009 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,109 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,210 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,311 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,411 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,512 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,613 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,713 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,814 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:21,915 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,015 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,116 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,216 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,317 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,418 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,518 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,619 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,720 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,821 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:22,922 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,022 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,123 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,224 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,325 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,426 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,526 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,627 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,825 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:23,926 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,027 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,128 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,242 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,356 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,511 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,612 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,716 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,817 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:24,919 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,020 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,120 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,221 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,330 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,431 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,534 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,636 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,737 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,838 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:25,938 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,039 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,142 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,253 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,355 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,456 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,556 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,657 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,758 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,858 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:26,959 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,060 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,160 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,262 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,363 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,463 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,563 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,664 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,765 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,866 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:27,966 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,067 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,167 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,268 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,372 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,473 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,573 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,674 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,775 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,875 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:28,976 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,077 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,177 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,278 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,494 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,599 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,700 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,802 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:29,904 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,004 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,105 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,205 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,306 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,407 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,508 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,609 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,710 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,811 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:30,912 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,012 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,113 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,213 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,314 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,415 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,515 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,616 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,716 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,816 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:31,917 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,017 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,118 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,219 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,320 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,420 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,521 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,622 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,722 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,823 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:32,923 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,024 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,124 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,225 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,326 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,427 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,527 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,628 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,728 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,829 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:33,929 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,030 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,131 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,236 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,337 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,439 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,539 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,640 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,741 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,842 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:34,942 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,043 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,143 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,244 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,344 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,445 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,545 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,646 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,746 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,847 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:35,948 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,049 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,150 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,251 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,352 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,452 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,554 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,655 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,755 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,856 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:36,957 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,058 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,159 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,259 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,360 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,461 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,561 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,662 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,763 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,864 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:37,965 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,065 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,166 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,267 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,368 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,469 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,570 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,670 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,771 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,872 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:38,973 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,073 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,174 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,275 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,376 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,477 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,578 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,679 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,779 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,880 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
2025-07-22 17:08:39,981 - rfid_reader - DEBUG - Authentication invalid, waiting for re-authentication
